SIGNAL_SCORE_THRESHOLD,SPRING_DROP_PCT,SPRING_BOUNCE_PCT,VOLUME_MULTIPLIER,STOP_LOSS_PCT,total_trades,win_rate,profit_factor,max_drawdown,final_capital,total_return_pct,max_loss_streak
75,0.004,0.002,1.8,0.007,99,0.2929,1.1462,0.1318,11074.51,10.75,14
75,0.004,0.002,2.0,0.003,99,0.2929,1.3277,0.124,12651.62,26.52,10
75,0.004,0.002,2.0,0.005,99,0.2727,1.1081,0.1826,10830.09,8.3,14
75,0.004,0.002,2.0,0.007,99,0.2929,1.1462,0.1318,11074.51,10.75,14
75,0.004,0.0025,1.3,0.003,78,0.3077,1.416,0.149,12553.46,25.53,12
75,0.004,0.0025,1.3,0.005,78,0.2821,1.1727,0.1485,11016.57,10.17,16
75,0.004,0.0025,1.3,0.007,78,0.3077,1.2379,0.1485,11335.76,13.36,16
75,0.004,0.0025,1.5,0.003,78,0.3077,1.416,0.149,12553.46,25.53,12
75,0.004,0.0025,1.5,0.005,78,0.2821,1.1727,0.1485,11016.57,10.17,16
75,0.004,0.0025,1.5,0.007,78,0.3077,1.2379,0.1485,11335.76,13.36,16
75,0.004,0.0025,1.8,0.003,78,0.3077,1.416,0.149,12553.46,25.53,12
75,0.004,0.0025,1.8,0.005,78,0.2821,1.1727,0.1485,11016.57,10.17,16
75,0.004,0.0025,1.8,0.007,78,0.3077,1.2379,0.1485,11335.76,13.36,16
75,0.004,0.0025,2.0,0.003,78,0.3077,1.416,0.149,12553.46,25.53,12
75,0.004,0.0025,2.0,0.005,78,0.2821,1.1727,0.1485,11016.57,10.17,16
75,0.004,0.0025,2.0,0.007,78,0.3077,1.2379,0.1485,11335.76,13.36,16
75,0.004,0.003,1.3,0.003,70,0.3,1.3574,0.1496,11964.56,19.65,11
75,0.004,0.003,1.3,0.005,70,0.2714,1.1247,0.1318,10663.67,6.64,14
75,0.004,0.003,1.3,0.007,70,0.2857,1.1227,0.1313,10617.54,6.18,14
75,0.004,0.003,1.5,0.003,70,0.3,1.3574,0.1496,11964.56,19.65,11
75,0.004,0.003,1.5,0.005,70,0.2714,1.1247,0.1318,10663.67,6.64,14
75,0.004,0.003,1.5,0.007,70,0.2857,1.1227,0.1313,10617.54,6.18,14
75,0.004,0.003,1.8,0.003,70,0.3,1.3574,0.1496,11964.56,19.65,11
75,0.004,0.003,1.8,0.005,70,0.2714,1.1247,0.1318,10663.67,6.64,14
75,0.004,0.003,1.8,0.007,70,0.2857,1.1227,0.1313,10617.54,6.18,14
75,0.004,0.003,2.0,0.003,70,0.3,1.3574,0.1496,11964.56,19.65,11
75,0.004,0.003,2.0,0.005,70,0.2714,1.1247,0.1318,10663.67,6.64,14
75,0.004,0.003,2.0,0.007,70,0.2857,1.1227,0.1313,10617.54,6.18,14
75,0.005,0.0015,1.3,0.003,75,0.3067,1.4243,0.123,12370.78,23.71,11
75,0.005,0.0015,1.3,0.005,75,0.28,1.139,0.1571,10772.77,7.73,17
75,0.005,0.0015,1.3,0.007,75,0.24,0.8645,0.1571,9261.83,-7.38,17
75,0.005,0.0015,1.5,0.003,75,0.3067,1.4243,0.123,12370.78,23.71,11
75,0.005,0.0015,1.5,0.005,75,0.28,1.139,0.1571,10772.77,7.73,17
75,0.005,0.0015,1.5,0.007,75,0.24,0.8645,0.1571,9261.83,-7.38,17
75,0.005,0.0015,1.8,0.003,75,0.3067,1.4243,0.123,12370.78,23.71,11
75,0.005,0.0015,1.8,0.005,75,0.28,1.139,0.1571,10772.77,7.73,17
75,0.005,0.0015,1.8,0.007,75,0.24,0.8645,0.1571,9261.83,-7.38,17
75,0.005,0.0015,2.0,0.003,75,0.3067,1.4243,0.123,12370.78,23.71,11
75,0.005,0.0015,2.0,0.005,75,0.28,1.139,0.1571,10772.77,7.73,17
75,0.005,0.0015,2.0,0.007,75,0.24,0.8645,0.1571,9261.83,-7.38,17
75,0.005,0.002,1.3,0.003,64,0.3125,1.4749,0.1052,12268.85,22.69,9
75,0.005,0.002,1.3,0.005,64,0.2969,1.2868,0.1399,11328.47,13.28,15
75,0.005,0.002,1.3,0.007,64,0.25,0.9142,0.1399,9607.79,-3.92,15
75,0.005,0.002,1.5,0.003,64,0.3125,1.4749,0.1052,12268.85,22.69,9
75,0.005,0.002,1.5,0.005,64,0.2969,1.2868,0.1399,11328.47,13.28,15
75,0.005,0.002,1.5,0.007,64,0.25,0.9142,0.1399,9607.79,-3.92,15
75,0.005,0.002,1.8,0.003,64,0.3125,1.4749,0.1052,12268.85,22.69,9
75,0.005,0.002,1.8,0.005,64,0.2969,1.2868,0.1399,11328.47,13.28,15
75,0.005,0.002,1.8,0.007,64,0.25,0.9142,0.1399,9607.79,-3.92,15
75,0.005,0.002,2.0,0.003,64,0.3125,1.4749,0.1052,12268.85,22.69,9
75,0.005,0.002,2.0,0.005,64,0.2969,1.2868,0.1399,11328.47,13.28,15
75,0.005,0.002,2.0,0.007,64,0.25,0.9142,0.1399,9607.79,-3.92,15
75,0.005,0.0025,1.3,0.003,53,0.3208,1.4911,0.1136,11917.27,19.17,12
75,0.005,0.0025,1.3,0.005,53,0.3208,1.47,0.1313,11736.63,17.37,14
75,0.005,0.0025,1.3,0.007,53,0.283,1.0923,0.1313,10344.16,3.44,14
75,0.005,0.0025,1.5,0.003,53,0.3208,1.4911,0.1136,11917.27,19.17,12
75,0.005,0.0025,1.5,0.005,53,0.3208,1.47,0.1313,11736.63,17.37,14
75,0.005,0.0025,1.5,0.007,53,0.283,1.0923,0.1313,10344.16,3.44,14
75,0.005,0.0025,1.8,0.003,53,0.3208,1.4911,0.1136,11917.27,19.17,12
75,0.005,0.0025,1.8,0.005,53,0.3208,1.47,0.1313,11736.63,17.37,14
75,0.005,0.0025,1.8,0.007,53,0.283,1.0923,0.1313,10344.16,3.44,14
75,0.005,0.0025,2.0,0.003,53,0.3208,1.4911,0.1136,11917.27,19.17,12
75,0.005,0.0025,2.0,0.005,53,0.3208,1.47,0.1313,11736.63,17.37,14
75,0.005,0.0025,2.0,0.007,53,0.283,1.0923,0.1313,10344.16,3.44,14
80,0.002,0.0015,1.3,0.003,234,0.2607,1.0745,0.3698,11570.78,15.71,24
80,0.002,0.0015,1.3,0.005,234,0.2564,1.0102,0.3668,10190.12,1.9,19
80,0.002,0.0015,1.3,0.007,234,0.2692,0.9753,0.2929,9583.94,-4.16,19
80,0.002,0.0015,1.5,0.003,234,0.2607,1.0745,0.3698,11570.78,15.71,24
80,0.002,0.0015,1.5,0.005,234,0.2564,1.0102,0.3668,10190.12,1.9,19
80,0.002,0.0015,1.5,0.007,234,0.2692,0.9753,0.2929,9583.94,-4.16,19
80,0.002,0.0015,1.8,0.003,234,0.2607,1.0745,0.3698,11570.78,15.71,24
80,0.002,0.0015,1.8,0.005,234,0.2564,1.0102,0.3668,10190.12,1.9,19
80,0.002,0.0015,1.8,0.007,234,0.2692,0.9753,0.2929,9583.94,-4.16,19
80,0.002,0.0015,2.0,0.003,234,0.2607,1.0745,0.3698,11570.78,15.71,24
80,0.002,0.0015,2.0,0.005,234,0.2564,1.0102,0.3668,10190.12,1.9,19
80,0.002,0.0015,2.0,0.007,234,0.2692,0.9753,0.2929,9583.94,-4.16,19
80,0.002,0.002,1.3,0.003,194,0.2732,1.1511,0.2852,12599.07,25.99,14
80,0.002,0.002,1.3,0.005,194,0.2732,1.0992,0.2924,11544.03,15.44,18
80,0.002,0.002,1.3,0.007,194,0.2784,1.0326,0.2291,10459.37,4.59,18
80,0.002,0.002,1.5,0.003,194,0.2732,1.1511,0.2852,12599.07,25.99,14
80,0.002,0.002,1.5,0.005,194,0.2732,1.0992,0.2924,11544.03,15.44,18
80,0.002,0.002,1.5,0.007,194,0.2784,1.0326,0.2291,10459.37,4.59,18
80,0.002,0.002,1.8,0.003,194,0.2732,1.1511,0.2852,12599.07,25.99,14
80,0.002,0.002,1.8,0.005,194,0.2732,1.0992,0.2924,11544.03,15.44,18
80,0.002,0.002,1.8,0.007,194,0.2784,1.0326,0.2291,10459.37,4.59,18
80,0.002,0.002,2.0,0.003,194,0.2732,1.1511,0.2852,12599.07,25.99,14
80,0.002,0.002,2.0,0.005,194,0.2732,1.0992,0.2924,11544.03,15.44,18
80,0.002,0.002,2.0,0.007,194,0.2784,1.0326,0.2291,10459.37,4.59,18
80,0.002,0.0025,1.3,0.003,165,0.2788,1.1904,0.2995,12779.2,27.79,16
80,0.002,0.0025,1.3,0.005,165,0.2667,1.0755,0.2488,10970.13,9.7,20
80,0.002,0.0025,1.3,0.007,165,0.2727,1.0086,0.1901,10101.48,1.01,20
80,0.002,0.0025,1.5,0.003,165,0.2788,1.1904,0.2995,12779.2,27.79,16
80,0.002,0.0025,1.5,0.005,165,0.2667,1.0755,0.2488,10970.13,9.7,20
80,0.002,0.0025,1.5,0.007,165,0.2727,1.0086,0.1901,10101.48,1.01,20
80,0.002,0.0025,1.8,0.003,165,0.2788,1.1904,0.2995,12779.2,27.79,16
80,0.002,0.0025,1.8,0.005,165,0.2667,1.0755,0.2488,10970.13,9.7,20
80,0.002,0.0025,1.8,0.007,165,0.2727,1.0086,0.1901,10101.48,1.01,20
80,0.002,0.0025,2.0,0.003,165,0.2788,1.1904,0.2995,12779.2,27.79,16
80,0.002,0.0025,2.0,0.005,165,0.2667,1.0755,0.2488,10970.13,9.7,20
80,0.002,0.0025,2.0,0.007,165,0.2727,1.0086,0.1901,10101.48,1.01,20
80,0.002,0.003,1.3,0.003,152,0.2566,1.0726,0.3263,10930.83,9.31,17
80,0.002,0.003,1.3,0.005,152,0.2434,0.9588,0.2776,9529.89,-4.7,18
80,0.002,0.003,1.3,0.007,152,0.2434,0.8946,0.2468,8869.84,-11.3,19
80,0.002,0.003,1.5,0.003,152,0.2566,1.0726,0.3263,10930.83,9.31,17
80,0.002,0.003,1.5,0.005,152,0.2434,0.9588,0.2776,9529.89,-4.7,18
80,0.002,0.003,1.5,0.007,152,0.2434,0.8946,0.2468,8869.84,-11.3,19
80,0.002,0.003,1.8,0.003,152,0.2566,1.0726,0.3263,10930.83,9.31,17
80,0.002,0.003,1.8,0.005,152,0.2434,0.9588,0.2776,9529.89,-4.7,18
80,0.002,0.003,1.8,0.007,152,0.2434,0.8946,0.2468,8869.84,-11.3,19
80,0.002,0.003,2.0,0.003,152,0.2566,1.0726,0.3263,10930.83,9.31,17
80,0.002,0.003,2.0,0.005,152,0.2434,0.9588,0.2776,9529.89,-4.7,18
80,0.002,0.003,2.0,0.007,152,0.2434,0.8946,0.2468,8869.84,-11.3,19
80,0.003,0.0015,1.3,0.003,160,0.2313,0.9561,0.3275,9408.26,-5.92,20
80,0.003,0.0015,1.3,0.005,160,0.2437,0.9463,0.284,9331.09,-6.69,18
80,0.003,0.0015,1.3,0.007,160,0.275,1.0391,0.2013,10484.49,4.84,14
80,0.003,0.0015,1.5,0.003,160,0.2313,0.9561,0.3275,9408.26,-5.92,20
80,0.003,0.0015,1.5,0.005,160,0.2437,0.9463,0.284,9331.09,-6.69,18
80,0.003,0.0015,1.5,0.007,160,0.275,1.0391,0.2013,10484.49,4.84,14
80,0.003,0.0015,1.8,0.003,160,0.2313,0.9561,0.3275,9408.26,-5.92,20
80,0.003,0.0015,1.8,0.005,160,0.2437,0.9463,0.284,9331.09,-6.69,18
80,0.003,0.0015,1.8,0.007,160,0.275,1.0391,0.2013,10484.49,4.84,14
80,0.003,0.0015,2.0,0.003,160,0.2313,0.9561,0.3275,9408.26,-5.92,20
80,0.003,0.0015,2.0,0.005,160,0.2437,0.9463,0.284,9331.09,-6.69,18
80,0.003,0.0015,2.0,0.007,160,0.275,1.0391,0.2013,10484.49,4.84,14
80,0.003,0.002,1.3,0.003,130,0.2923,1.2622,0.2686,13232.92,32.33,18
80,0.003,0.002,1.3,0.005,130,0.2923,1.1959,0.2313,12124.8,21.25,15
80,0.003,0.002,1.3,0.007,130,0.3154,1.2553,0.1482,12685.33,26.85,13
80,0.003,0.002,1.5,0.003,130,0.2923,1.2622,0.2686,13232.92,32.33,18
80,0.003,0.002,1.5,0.005,130,0.2923,1.1959,0.2313,12124.8,21.25,15
80,0.003,0.002,1.5,0.007,130,0.3154,1.2553,0.1482,12685.33,26.85,13
80,0.003,0.002,1.8,0.003,130,0.2923,1.2622,0.2686,13232.92,32.33,18
80,0.003,0.002,1.8,0.005,130,0.2923,1.1959,0.2313,12124.8,21.25,15
80,0.003,0.002,1.8,0.007,130,0.3154,1.2553,0.1482,12685.33,26.85,13
80,0.003,0.002,2.0,0.003,130,0.2923,1.2622,0.2686,13232.92,32.33,18
80,0.003,0.002,2.0,0.005,130,0.2923,1.1959,0.2313,12124.8,21.25,15
80,0.003,0.002,2.0,0.007,130,0.3154,1.2553,0.1482,12685.33,26.85,13
80,0.003,0.0025,1.3,0.003,112,0.2946,1.2889,0.2759,13008.04,30.08,18
80,0.003,0.0025,1.3,0.005,112,0.2857,1.1714,0.2236,11617.75,16.18,17
80,0.003,0.0025,1.3,0.007,112,0.3036,1.202,0.1571,11821.66,18.22,17
80,0.003,0.0025,1.5,0.003,112,0.2946,1.2889,0.2759,13008.04,30.08,18
80,0.003,0.0025,1.5,0.005,112,0.2857,1.1714,0.2236,11617.75,16.18,17
80,0.003,0.0025,1.5,0.007,112,0.3036,1.202,0.1571,11821.66,18.22,17
80,0.003,0.0025,1.8,0.003,112,0.2946,1.2889,0.2759,13008.04,30.08,18
80,0.003,0.0025,1.8,0.005,112,0.2857,1.1714,0.2236,11617.75,16.18,17
80,0.003,0.0025,1.8,0.007,112,0.3036,1.202,0.1571,11821.66,18.22,17
80,0.003,0.0025,2.0,0.003,112,0.2946,1.2889,0.2759,13008.04,30.08,18
80,0.003,0.0025,2.0,0.005,112,0.2857,1.1714,0.2236,11617.75,16.18,17
80,0.003,0.0025,2.0,0.007,112,0.3036,1.202,0.1571,11821.66,18.22,17
80,0.003,0.003,1.3,0.003,103,0.2816,1.2207,0.2612,12036.72,20.37,17
80,0.003,0.003,1.3,0.005,103,0.2718,1.1086,0.2078,10918.05,9.18,15
80,0.003,0.003,1.3,0.007,103,0.2913,1.143,0.1577,11184.49,11.84,15
80,0.003,0.003,1.5,0.003,103,0.2816,1.2207,0.2612,12036.72,20.37,17
80,0.003,0.003,1.5,0.005,103,0.2718,1.1086,0.2078,10918.05,9.18,15
80,0.003,0.003,1.5,0.007,103,0.2913,1.143,0.1577,11184.49,11.84,15
80,0.003,0.003,1.8,0.003,103,0.2816,1.2207,0.2612,12036.72,20.37,17
80,0.003,0.003,1.8,0.005,103,0.2718,1.1086,0.2078,10918.05,9.18,15
80,0.003,0.003,1.8,0.007,103,0.2913,1.143,0.1577,11184.49,11.84,15
80,0.003,0.003,2.0,0.003,103,0.2816,1.2207,0.2612,12036.72,20.37,17
80,0.003,0.003,2.0,0.005,103,0.2718,1.1086,0.2078,10918.05,9.18,15
80,0.003,0.003,2.0,0.007,103,0.2913,1.143,0.1577,11184.49,11.84,15
80,0.004,0.0015,1.3,0.003,101,0.2574,1.1228,0.2003,11010.59,10.11,15
80,0.004,0.0015,1.3,0.005,101,0.2673,1.0829,0.1348,10613.36,6.13,13
80,0.004,0.0015,1.3,0.007,101,0.2871,1.1059,0.1318,10777.41,7.77,13
80,0.004,0.0015,1.5,0.003,101,0.2574,1.1228,0.2003,11010.59,10.11,15
80,0.004,0.0015,1.5,0.005,101,0.2673,1.0829,0.1348,10613.36,6.13,13
80,0.004,0.0015,1.5,0.007,101,0.2871,1.1059,0.1318,10777.41,7.77,13
80,0.004,0.0015,1.8,0.003,101,0.2574,1.1228,0.2003,11010.59,10.11,15
80,0.004,0.0015,1.8,0.005,101,0.2673,1.0829,0.1348,10613.36,6.13,13
80,0.004,0.0015,1.8,0.007,101,0.2871,1.1059,0.1318,10777.41,7.77,13
80,0.004,0.0015,2.0,0.003,101,0.2574,1.1228,0.2003,11010.59,10.11,15
80,0.004,0.0015,2.0,0.005,101,0.2673,1.0829,0.1348,10613.36,6.13,13
80,0.004,0.0015,2.0,0.007,101,0.2871,1.1059,0.1318,10777.41,7.77,13
80,0.004,0.002,1.3,0.003,82,0.3171,1.4722,0.167,13327.29,33.27,13
80,0.004,0.002,1.3,0.005,82,0.2927,1.2268,0.1405,11440.63,14.41,10
80,0.004,0.002,1.3,0.007,82,0.3293,1.3511,0.0962,12139.9,21.4,10
80,0.004,0.002,1.5,0.003,82,0.3171,1.4722,0.167,13327.29,33.27,13
80,0.004,0.002,1.5,0.005,82,0.2927,1.2268,0.1405,11440.63,14.41,10
80,0.004,0.002,1.5,0.007,82,0.3293,1.3511,0.0962,12139.9,21.4,10
80,0.004,0.002,1.8,0.003,82,0.3171,1.4722,0.167,13327.29,33.27,13
80,0.004,0.002,1.8,0.005,82,0.2927,1.2268,0.1405,11440.63,14.41,10
80,0.004,0.002,1.8,0.007,82,0.3293,1.3511,0.0962,12139.9,21.4,10
80,0.004,0.002,2.0,0.003,82,0.3171,1.4722,0.167,13327.29,33.27,13
80,0.004,0.002,2.0,0.005,82,0.2927,1.2268,0.1405,11440.63,14.41,10
80,0.004,0.002,2.0,0.007,82,0.3293,1.3511,0.0962,12139.9,21.4,10
80,0.004,0.0025,1.3,0.003,68,0.3382,1.6443,0.1496,13622.07,36.22,13
80,0.004,0.0025,1.3,0.005,68,0.2941,1.2377,0.1318,11239.56,12.4,12
80,0.004,0.0025,1.3,0.007,68,0.3235,1.3141,0.1136,11548.53,15.49,12
80,0.004,0.0025,1.5,0.003,68,0.3382,1.6443,0.1496,13622.07,36.22,13
80,0.004,0.0025,1.5,0.005,68,0.2941,1.2377,0.1318,11239.56,12.4,12
80,0.004,0.0025,1.5,0.007,68,0.3235,1.3141,0.1136,11548.53,15.49,12
80,0.004,0.0025,1.8,0.003,68,0.3382,1.6443,0.1496,13622.07,36.22,13
80,0.004,0.0025,1.8,0.005,68,0.2941,1.2377,0.1318,11239.56,12.4,12
80,0.004,0.0025,1.8,0.007,68,0.3235,1.3141,0.1136,11548.53,15.49,12
80,0.004,0.0025,2.0,0.003,68,0.3382,1.6443,0.1496,13622.07,36.22,13
80,0.004,0.0025,2.0,0.005,68,0.2941,1.2377,0.1318,11239.56,12.4,12
80,0.004,0.0025,2.0,0.007,68,0.3235,1.3141,0.1136,11548.53,15.49,12
80,0.004,0.003,1.3,0.003,62,0.3226,1.5386,0.166,12724.69,27.25,15
80,0.004,0.003,1.3,0.005,62,0.2742,1.1394,0.1323,10663.01,6.63,11
80,0.004,0.003,1.3,0.007,62,0.3065,1.2287,0.1047,11029.92,10.3,11
80,0.004,0.003,1.5,0.003,62,0.3226,1.5386,0.166,12724.69,27.25,15
80,0.004,0.003,1.5,0.005,62,0.2742,1.1394,0.1323,10663.01,6.63,11
80,0.004,0.003,1.5,0.007,62,0.3065,1.2287,0.1047,11029.92,10.3,11
80,0.004,0.003,1.8,0.003,62,0.3226,1.5386,0.166,12724.69,27.25,15
80,0.004,0.003,1.8,0.005,62,0.2742,1.1394,0.1323,10663.01,6.63,11
80,0.004,0.003,1.8,0.007,62,0.3065,1.2287,0.1047,11029.92,10.3,11
80,0.004,0.003,2.0,0.003,62,0.3226,1.5386,0.166,12724.69,27.25,15
80,0.004,0.003,2.0,0.005,62,0.2742,1.1394,0.1323,10663.01,6.63,11
80,0.004,0.003,2.0,0.007,62,0.3065,1.2287,0.1047,11029.92,10.3,11
80,0.005,0.0015,1.3,0.003,54,0.3148,1.5774,0.1147,12468.63,24.69,12
80,0.005,0.0015,1.3,0.005,54,0.3148,1.3468,0.1047,11331.21,13.31,11
80,0.005,0.0015,1.3,0.007,54,0.2778,1.0365,0.1047,10141.19,1.41,11
80,0.005,0.0015,1.5,0.003,54,0.3148,1.5774,0.1147,12468.63,24.69,12
80,0.005,0.0015,1.5,0.005,54,0.3148,1.3468,0.1047,11331.21,13.31,11
80,0.005,0.0015,1.5,0.007,54,0.2778,1.0365,0.1047,10141.19,1.41,11
80,0.005,0.0015,1.8,0.003,54,0.3148,1.5774,0.1147,12468.63,24.69,12
80,0.005,0.0015,1.8,0.005,54,0.3148,1.3468,0.1047,11331.21,13.31,11
80,0.005,0.0015,1.8,0.007,54,0.2778,1.0365,0.1047,10141.19,1.41,11
80,0.005,0.0015,2.0,0.003,54,0.3148,1.5774,0.1147,12468.63,24.69,12
80,0.005,0.0015,2.0,0.005,54,0.3148,1.3468,0.1047,11331.21,13.31,11
80,0.005,0.0015,2.0,0.007,54,0.2778,1.0365,0.1047,10141.19,1.41,11
80,0.005,0.002,1.3,0.003,51,0.3333,1.7216,0.1047,12850.3,28.5,11
80,0.005,0.002,1.3,0.005,51,0.3333,1.4727,0.1047,11678.06,16.78,11
80,0.005,0.002,1.3,0.007,51,0.2941,1.1255,0.1047,10451.61,4.52,11
80,0.005,0.002,1.5,0.003,51,0.3333,1.7216,0.1047,12850.3,28.5,11
80,0.005,0.002,1.5,0.005,51,0.3333,1.4727,0.1047,11678.06,16.78,11
80,0.005,0.002,1.5,0.007,51,0.2941,1.1255,0.1047,10451.61,4.52,11
80,0.005,0.002,1.8,0.003,51,0.3333,1.7216,0.1047,12850.3,28.5,11
80,0.005,0.002,1.8,0.005,51,0.3333,1.4727,0.1047,11678.06,16.78,11
80,0.005,0.002,1.8,0.007,51,0.2941,1.1255,0.1047,10451.61,4.52,11
80,0.005,0.002,2.0,0.003,51,0.3333,1.7216,0.1047,12850.3,28.5,11
80,0.005,0.002,2.0,0.005,51,0.3333,1.4727,0.1047,11678.06,16.78,11
80,0.005,0.002,2.0,0.007,51,0.2941,1.1255,0.1047,10451.61,4.52,11
